Factor1,Factor2,Factor3,simulation_id
-0.39577896416597225,-0.010524871188793932,0.434339230719515,1
-0.1375611021807826,-0.13584913558011846,0.25266693918210537,2
-0.12728957664040766,-0.06421929001193216,0.09833410889387369,3
0.6151680141195076,-0.7976102284693732,0.3870507966213616,4
-0.5143195538112841,-0.028041854812323325,0.2118953651267915,5
0.6830098447631632,0.030376584302617655,0.22159139919356932,6
0.4886155174803968,-0.5743605049359136,0.07493621280872705,7
0.2952747916548386,0.9144595696911286,-0.41891676064416844,8
0.8212317925140663,-0.07470133894308487,-0.722783221630786,9
-0.21784477170607713,0.12213027648976506,-0.0021616461442400398,10
0.3845331164858989,-0.549092630584935,-0.3266251729488716,11
0.4825599242513178,0.0668887685874758,0.0991838505299612,12
-0.7476509748259053,0.9552203057219228,0.4949563955689042,13
0.6010080159772733,-0.6692606451472161,-0.030557672164008436,14
-0.5399030099930632,-0.8605638827393024,0.09146486911950989,15
0.6273120153796049,-0.8833831446470303,0.33646372652821854,16
0.004225012891533768,0.06171047880528271,0.6236195467611052,17
-0.552984945023753,0.18524408860943237,0.26272668858744114,18
1.4301372874190617,0.302532215370238,0.28407100515860595,19
-0.38371977728040074,0.40018470941915246,0.36604362581032984,20
-0.23802680603104767,0.08187594073969959,0.01877415149098167,21
-0.5123060329853589,-0.02402576099039105,0.2098066428569202,22
0.22599139957363235,0.2690331745032826,-0.3144010848470772,23
0.34801090226826176,-0.48071543301247116,0.6663441403155275,24
0.20821918052407534,0.5485094936915323,0.48440029360947034,25
-0.6147053787640875,0.32749807059072433,-0.029798977926020823,26
-0.08347476549939198,0.8987982412304854,-0.34669984036276574,27
0.9484602418095609,0.22041181124814274,-0.2778047597205997,28
0.14810644773813647,-0.5738101835362045,-0.5254045872370131,29
0.0839141522071091,0.1741568599399875,-0.29675635388180205,30
-0.18298692400106967,0.17031063514633882,0.040798255095484064,31
0.0699809434859333,1.0155914213953818,0.035988205173818885,32
0.8203889233311209,-0.0763824944964518,-0.7219088727736306,33
-0.8808032770558851,-0.049755656227979894,-0.8914363274855333,34
0.29805502349241747,0.506791141064978,0.21311914287415876,35
-0.6259949155114628,0.19772330253965625,0.025406369731376197,36
0.018413310804448055,0.09000993062029394,0.6089013409989887,37
-0.5367188375241584,-0.8542128506488049,0.08816177343692272,38
1.1570039573057331,0.04313134440472734,0.27666105114767653,39
0.09290681137199956,-0.0275358690221308,-0.12281415969648567,40
0.33672267506874015,0.7937222453955908,-0.017884529821825212,41
0.13070032755296232,-0.28180010742497613,0.271824677671725,42
0.1228774016847555,-0.8493296666681049,0.42132353495884484,43
-0.23076740941313117,0.5354991077566481,-0.4102251300628258,44
0.060693112308143136,0.2219870800815256,-0.7731186773765806,45
0.5480137357903752,0.2683232967199862,0.23496154624820959,46
0.5556309674162025,-0.48513154349637444,-0.23689420375021195,47
0.4972921327145109,0.14689194769153593,0.2586706888783873,48
-0.5329902149616592,0.2251248342365274,0.24198519069825403,49
0.45415468948606524,-0.27997514510665344,0.022935491094444833,50
-0.40275604795813136,-0.02444110326944303,0.44157689625930163,51
0.2056441952298904,0.2183177407106015,0.48986337578697237,52
-0.4124350376363933,0.05592750793459741,0.056667415339295715,53
-0.4358480704959878,0.009228742563291788,0.0809548835936132,54
0.15733771603269084,-0.3960460558945167,-0.6347479520341663,55
-0.5207296110089011,0.8127500082354272,-0.2348102666545421,56
0.34767904975946656,-0.28075384695971356,0.27410120314716074,57
0.24203407587138878,0.7224396660706899,-0.3687485813702145,58
-0.4568171636668756,0.17889398024965225,0.20638659973544057,59
0.707833668905788,0.4204316133760661,-0.00827578373110989,60
0.5721420321318383,0.013455083506359494,-0.5133404046406483,61
-1.09565202980939,0.036376530614596045,-0.22679477833644865,62
0.6431858735594018,-0.39182869874371273,0.5742412969207882,63
-1.116802551248229,0.44515985945699876,-0.17269901683250094,64
0.5484420706373364,0.34697688296285634,0.4587859487980788,65
0.6258594299476855,0.8188041528108082,0.12769136689601204,66
-0.34214485201654377,1.6556372540864235,0.03783213027378759,67
0.5233922535584505,0.14833141539503278,0.05682650589443144,68
0.6430453953622441,-0.3921088913359407,0.5743870217303142,69
1.1005590985015696,0.03871727951253222,0.05386989968336312,70
1.0204953814765445,0.3264837572195093,0.07600505636233033,71
-1.0262564901700624,0.12104697335904857,0.14455853093540819,72
-0.9764669851315385,0.28294428805030364,-0.26755390036145843,73
0.6604909023914614,-0.7966073713323919,0.5266459054984398,74
1.1476488206895277,0.15021370743933915,-0.03160687398536242,75
0.7556475246689474,0.08333822959562433,0.736210636555239,76
-0.7391943762705884,-0.18830519422339523,0.5818790196572228,77
0.7225240174064427,0.016964436770045957,-0.2573739460169103,78
-0.6623851805446659,-0.5242285331965971,-0.1783353589068518,79
-0.5186631239955843,0.07572849852946839,0.11134901019670225,80
-0.43138361784401413,-0.07532764722796398,0.7626283148356963,81
-0.1850495861869609,0.6897411330695976,-0.3194586487240213,82
1.2444129749313033,0.3643943895904225,-0.06181588467961169,83
0.2600449388181055,-0.3928875482131665,-0.605826502912953,84
0.31001757657895795,-0.3326813279057627,0.04477968146617615,85
-0.8710109943659101,-0.3488302030142697,-0.21711874278675175,86
-0.4677122948137956,1.0380672397712867,0.08446318234929687,87
0.4976061220984811,-0.5564281790333322,0.06560982499906913,88
0.32022204817412714,0.37886353548076585,-0.7631806695968433,89
-0.7092046392949052,-0.43019801509876143,0.1447388864515632,90
0.640511617099616,-0.6018036248110045,-0.45726220411686397,91
0.005730371495275963,0.023866851361253046,0.2531569069682533,92
-0.7173613405424288,-0.0061248186911255255,0.2712458887375362,93
0.7057879257526247,-0.7088471838609035,0.5760016993858986,94
0.16395618741400664,0.45769942354401627,-0.5202077313795116,95
0.08677426889337829,0.015347097194820476,-0.005666383412425116,96
0.17701223526590795,-0.013162943537606789,0.03209563175532105,97
-0.6003571770958018,1.034526724794126,0.2808223811244067,98
0.7486797565840884,0.5619134720559654,0.18187906393694345,99
0.3472119066310031,-0.06478226868899727,-0.2504389375889083,100
0.6890801763657614,-0.8707460691593132,-0.17115151442207324,101
-0.47054505783220785,-0.5092321776540627,0.23477352098058554,102
0.08382050007567074,0.17397006487850233,-0.2966592040087848,103
-0.9539924177749776,-0.1957359967786812,-0.8155137017225368,104
-0.6902493358037094,0.10700714224960955,-1.2888751788202473,105
0.614284360789511,0.4069239267260838,0.3622985573173988,106
0.9457872679738502,-0.15991076073826221,-0.606199284619748,107
0.2694735581420705,-0.06469273788217339,0.9894177459952538,108
0.31126890409913843,-0.09649063617854899,-0.5351859786769143,109
0.7287589109708108,0.1216259718381488,0.17413368622463288,110
-0.17710064986688787,0.03720555694025735,-1.1558473188613692,111
-0.06483292480936483,0.07612846638758784,-0.16584399254096358,112
-1.0166479516698506,0.024267738799110223,-0.2868409805827356,113
-0.9895675223611974,1.0601164349386856,-0.27926044657519006,114
-0.6741877079493366,0.07998770465356204,0.22645979727657473,115
0.558858910257816,-0.28292953821380723,0.4130165769971357,116
0.3394201538171969,0.2852574146221869,-0.15315865024296027,117
-0.4271503778981813,-0.0820516459406613,-0.22827850385418952,118
-0.07926136364657038,0.5776608781367047,0.41994644026201505,119
0.14569094660754942,0.10408893430824365,-0.0027413277643789824,120
0.026403016998149006,-0.306295401250212,0.5562995169682071,121
0.03663718928537478,-0.5654872698086829,-0.04019235196674017,122
-0.925219952628746,0.40056646298503207,-0.16912846467412632,123
0.6207095401131992,-0.8965521964817386,0.3433127925759361,124
0.08330914003015834,0.008435679919867283,-0.0020718381107861484,125
0.7408431644076828,0.12103410085215552,-0.8670407033761274,126
0.2674132112504263,-0.06880222923484829,0.9915550432016337,127
0.8145026913148952,-0.40163885506668295,-0.11554507861122194,128
-0.5472313666641527,0.7029583831696717,-0.042676846646506394,129
0.4046863445367934,0.49171633055075,0.11187450697887348,130
0.18805885714254642,-1.1464052167169392,0.12814492688527263,131
0.35566879862175543,0.31766635778987296,-0.1700141532114566,132
0.5184971943636824,0.20182013148098665,-0.3605303885878246,133
0.16007231134373737,-0.1478235048263518,0.7219309971040264,134
-0.31036183382790494,0.48819325218864174,0.026019323316185786,135
-0.616589892360333,0.001760146932412668,0.052617810083160715,136
-0.048872042140049254,-0.5601989686492717,-0.5162205874503542,137
-0.2362902967389963,0.46290904297869784,-0.48071592925651774,138
-0.12416174700506069,-0.5309137695674802,-0.14838115915597164,139
-0.36817674288824503,-0.42641670829843353,-0.06369916492527024,140
0.06831729281338737,0.23524989461896295,0.35123146476268025,141
-0.6238479325468074,-0.01271647033269203,0.06014692524199915,142
-0.021339284100423885,-0.09776224742789684,-0.12203923743777723,143
0.7453634146763571,0.4635360345068018,-0.6957665520324553,144
-0.6697368728625785,-0.5388919455231871,-0.17070909387499608,145
-1.1882464901847805,-0.27234092853105907,0.15667089434535655,146
-0.27967408926705734,-0.40673222004512927,0.4563408494913068,147
-0.5731979910509485,-0.9068562453763033,-0.18595590011201643,148
0.025087376955954147,0.09245084924966128,0.4553604494489319,149
-1.2245700875462289,-0.09192062399066984,-0.47076430650358486,150
0.6321364207672533,-0.3372632425903367,-0.8012534792321528,151
0.3391397787246796,0.4165961379007807,-0.7828049439463318,152
0.8681380916455277,-0.12901094358134865,0.0756233281034762,153
-0.44697771753598614,0.2094219365027797,-0.12946773107071705,154
0.5803069046861155,-0.7654188062992864,0.3032409976078349,155
0.9111774167859151,0.8748847528955166,-0.31441433938204494,156
-0.0001728183194960718,-0.7899700619582454,0.008245915752274164,157
-0.45084718816804287,-0.6690157004499354,-0.08006872193229167,158
0.8969316886622615,-0.06776632094667724,-0.3643435713882254,159
1.3625771715200927,0.5026678734787262,0.4692024264254797,160
0.6430855868068033,-0.05724708233238153,-0.015201071898078143,161
-0.3281795816127928,0.4455598507856716,0.24184893836758303,162
-0.24633229553442537,-0.6511013241983977,0.2677057799838829,163
-0.6097802935568089,0.539440338934343,-0.6225847283992713,164
-0.7890405842159494,-0.17546602278835863,-0.5150132805408629,165
-0.00600906194030383,0.03935896488481752,-0.04814537490974504,166
-0.26751114470458576,-0.2658330887403218,0.49819429439959784,167
-0.21552148754775693,-0.19914153195180323,-0.5216605247370901,168
0.7513657989139544,1.0520085768228191,0.36967717161036795,169
0.5057297984459475,0.18398532645940824,0.278824713915507,170
0.3810280548235181,-0.5774216714175326,0.4845433956556821,171
-0.6934227716339069,0.11915778093894966,-0.2850118662523896,172
0.693873492010015,0.052044811434903464,0.21032201392356595,173
0.5161811272242757,0.13235464738435093,0.02155564611452611,174
-0.35066057488265323,0.46612336612343597,0.33174972063523356,175
-0.4535155675155635,-0.03297200945228226,0.628864176749818,176
0.5179484157470965,-0.6250523490183648,0.9424292951171663,177
0.12105440536899262,-0.18805591334135968,0.38404674851716813,178
-0.6969815526285651,0.11205956860251128,-0.28132017107773344,179
0.0830315602539415,0.8131300715541313,0.4644597260766582,180
-1.203090353017763,-0.3019479457764669,0.17206914921859393,181
-0.8798777992018253,0.27621809061971847,-0.4449662744425725,182
0.18136615894324523,0.1800253277055741,-0.26810917035434806,183
-0.06905407646501975,-0.6004533043993371,-0.4952847898151324,184
0.8285358404623233,0.08576705080908803,0.09925892799359146,185
-1.2235399141004066,-0.08986587831433236,-0.4718329551067749,186
-0.30172285448145103,0.49832945565524683,0.2144040992402043,187
0.3051050189322253,-0.4505471930168035,-0.6043727484281401,188
1.2814055668494626,0.4381784388770854,-0.10019008452143337,189
-0.6697600292206174,-0.9279318449865775,0.44944315739106233,190
0.004372871532677546,-0.5192971454475038,-0.10876189313240789,191
0.002832912005183383,-0.4393624253726568,0.4707617929388865,192
0.9235794723955807,-0.5056442965492705,0.3083677133614055,193
0.4325541215816576,0.0481584967912472,0.43641287336921974,194
-0.4332701099025132,-0.1988840192202677,-0.37158164156592155,195
-0.4412895685169636,-0.43162497150094487,0.0638797901015538,196
0.3919496546611739,0.4663122021887597,0.12508688970922224,197
-0.8021518826173222,-0.2016173313962897,-0.5014122983184452,198
0.438950552724858,0.3817262854359389,0.20719917370663296,199
-0.8042122295089665,-0.2057268227489646,-0.4992750011120653,200
0.3762049700544417,-0.5870416170840216,0.4895466141160714,201
0.3869177078151671,0.5302444728003923,0.5474423322260666,202
1.0913811896206087,0.02041136348698033,0.06339058723905562,203
1.3133161503835058,0.4044136711374994,0.5203032596325639,204
-0.5988698202442378,0.5612019635973713,-0.6339026886057832,205
-0.297347473930168,-0.39954381604146555,-0.00471422481282538,206
-0.5353608816183019,-0.8515043222572691,0.08675310027817229,207
-0.6531071951861013,0.8536741411663975,0.781045269619653,208
0.5553961341504035,0.2754173857061644,-0.3988074385566291,209
0.6855778251909608,0.3850797559613771,-0.017584543279682712,210
-0.605066248925318,-0.8403607227842788,-0.08138419718597006,211
0.37503431841146195,-0.5893765553525869,0.4907609875287874,212
0.49156938407040845,-0.0617147621501838,0.19467456637751848,213
0.17677844239126697,-0.023806948544908002,-0.39211463403441343,214
0.14836129950529264,0.3658120098999162,-0.640065424807553,215
-0.23146419824629794,-0.10525998975549432,-0.31376067626239335,216
0.8026695932100453,-0.6581388930036379,0.004403969014551924,217
0.3125312921029436,-0.5835613618449577,0.5150609670664904,218
-0.7198647524942458,-0.8368876147887815,-0.25682016365354404,219
0.4814511294253608,-0.5886503271395331,0.08236817809454822,220
0.12456314005064628,-0.8459673555613709,0.419574837244534,221
0.4152492565222386,-0.24313665824737227,-0.23637056926135952,222
0.35992267252100757,-0.13861994200811845,-0.9701224600395646,223
-0.7495109803792174,0.07582045042789319,-0.8698609010199413,224
0.47671602184075185,-0.1599339554679941,0.008043562480050313,225
0.009841164222603565,-0.4212644477798439,-0.20469779631734938,226
0.4551439606632243,0.21268892852017476,-0.06194753167847733,227
0.008051268153765018,0.22445914681851167,-0.0070248280188183855,228
0.8982482177417266,0.05918272039818102,-0.343132167488737,229
-0.8227089876562089,-0.19831328911377655,0.365539910259933,230
0.3551359976041088,0.620642731040221,0.15390629527013266,231
-0.25414606363499487,0.4343703690775866,0.6301922245313971,232
0.3829664831437521,-0.7328348170483844,-0.07832016670297298,233
0.0024577567188627035,0.8809121820645365,0.10603326361927055,234
-0.7417846795355512,0.09123104300042408,-0.877875765543866,235
0.7904809196009512,-0.4495517883376424,-0.09062613618229218,236
0.49542788314395664,0.543416307180694,-0.05126144649132,237
0.2341667303593682,-0.09441209673904574,-0.3567225825829813,238
-0.6475763281171694,-0.00382077979149228,0.39086763997862756,239
-0.1711378285366219,0.056647766145479235,-0.9064811695960648,240
-0.9810535490209319,-0.03295264843057084,0.2649807897139124,241
0.7623522417277706,-0.056434557850565115,-0.669064462255053,242
0.49068571042700676,-0.6216512042082728,-0.18362361701768287,243
0.5151508659918733,0.13189344998433333,0.06537569471995115,244
0.215857784195094,0.7560573575516599,-0.3365336683255235,245
0.20695802561025037,0.5725936458340011,-0.008248030551660186,246
0.6291877912585996,-0.5178589603693798,0.24681327386538088,247
0.8685512191827252,0.08587961589987878,-0.012572913279199205,248
-0.04627646719956405,0.18740705457656723,-0.8204629819665746,249
0.9732478811658828,0.2322456487002145,0.12501716729954307,250
1.0023693911787321,-0.3434953605696892,0.8934716657592897,251
-0.03407500537278553,-0.5306853489346066,-0.5315702673870829,252
0.6481494365256358,-0.3819285604849959,0.569092353650873,253
0.2535565613302285,0.477502550696251,0.5307913970782132,254
-0.30879990214439296,-0.46482548416703345,0.48655445999967795,255
-0.09699061138667074,0.015502537323627595,-0.6258448546363756,256
0.0014124723931495688,-0.43807600331351393,-0.19595430774579506,257
0.42483544033175963,0.8876024908950038,0.07799406108772347,258
-0.044301833125186235,-0.7503942865772257,-0.06288535989123765,259
-1.19461483512259,-0.2850429927120542,0.16327708571053093,260
0.41440011454907516,-0.20395005153326126,0.4126594880081466,261
0.7813359845213174,-0.15427603513578964,-0.6813973757254291,262
-0.4762017515665281,-0.1747232083345399,0.555812022010156,263
-0.6448226344549448,-0.9199882519239752,-0.10302026935001929,264
-0.35738930480897363,-0.5992252141109785,0.021873992923135677,265
-0.7100496440533964,1.0302185229082397,0.45595072155247035,266
0.041810161096442894,-0.27414967949766417,0.3455092636457425,267
-0.7849429165707992,-0.4258505527170924,-0.06363672819737107,268
-0.5145379091607459,-0.41131469537103305,-0.23443404322665373,269
0.5978706695740876,-0.6755182797069711,-0.027303151417929907,270
-0.4756253073195862,0.9280022775878117,-0.006212342601116099,271
-0.5322475375928617,0.8617557388753577,-0.1363974881790994,272
0.30752090307099034,-0.5935548976344172,0.5202584852729143,273
0.7381608483811429,1.0256704731534028,0.383375303705803,274
-0.36905683180636467,-0.4394342588042097,0.5267497260073452,275
-0.588868119638043,-0.9460197987714838,0.26087666483733024,276
0.11249426572397496,0.5838642837503738,-0.6081084017992827,277
-0.8825000588820998,0.2709878288981323,-0.44224607799808896,278
0.008810990776781403,-0.42331919345618135,-0.20362914771415938,279
-0.03181266699387972,0.4531078605795041,0.36643161886261205,280
-0.23877559140638335,-0.6191677461999534,0.20216436231943577,281
-1.001019882671763,0.03059840564561672,0.19071952640344406,282
0.04394369323861036,0.34998683193690777,-0.5208988317004415,283
-0.9208937432813494,-0.32832477357904805,-0.014822735931243468,284
0.3262869681802215,0.6376972827069387,-0.22030326557613786,285
0.25083282286722886,-0.9229632486678916,-0.17197633770146703,286
0.7191962917648713,0.9878444732026452,0.40304815299180025,287
-0.21357335689822607,0.2996791935169711,-0.8458071704870793,288
0.2061069188674651,-0.3620009093695108,-0.9400111412975098,289
0.07510707234266979,0.24879253657664163,0.3441880989689281,290
0.0023021676418141057,-0.4363014502294043,-0.19687723153945907,291
-0.6935500544192438,-0.3002832261914612,0.024214324724526958,292
-0.3735521341154069,-0.4484004217555004,0.5314129199121742,293
0.9262139725032291,-0.1989509285886736,-0.5858949611591386,294
0.2862936837735993,-0.7075531687738356,0.4398711572125012,295
0.7544953148516435,-0.4126606185858507,0.23608962439636286,296
0.7947180879443824,0.5619770319095141,-0.7469645351125566,297
0.27331329553104405,-0.057034140361279316,0.9854346012015457,298
-0.12687765881677363,-0.5363308263505515,-0.14556381283847084,299
0.2475628249181723,0.4655476667611968,0.5370089889513184,300
0.278600516814402,0.5100874679414281,0.4494684998442877,301
0.6346494269743655,-0.9986015656352287,0.2627961942083982,302
-0.6949043605112821,0.10025770987564402,0.024754911157221095,303
-0.5616085163470506,-0.18564135923373412,-0.6696671246551751,304
-0.45620564066965236,-0.4347246417367469,0.5525161583316188,305
0.336880887973879,-0.5356546732037079,-0.152753322400576,306
0.6876114451645003,-0.627166313498452,0.33097327217870126,307
0.27460784525677323,-0.3638409161522145,-0.6209333081671387,308
-0.4239897595626506,0.856287987184254,-0.07400824676347402,309
0.022048192886264497,-0.31498137160927464,0.5608169860635102,310
-0.8247018911777003,-0.34822662481916544,0.42593364231674946,311
-0.5232007313187959,-0.4285932385584161,-0.22544767997255627,312
0.5190315625142942,-0.1111915147694705,-0.24832702340769566,313
0.5889057636593079,0.046891399512214306,-0.5307302319107396,314
-0.6279870306466695,-0.11534012708668968,-0.4301101338371975,315
0.4634322406379047,-0.5901030663463015,-0.16595898810690987,316
1.1067947799249924,-0.054023439647928634,-0.1627466081264952,317
0.6477280019341631,-0.3827691382616796,0.5695295280794507,318
0.7487251388678108,0.5769325413061116,-0.06745890839917722,319
0.15704608940905412,-0.5795029919302812,-0.3366480708409267,320
0.3797153047339872,0.11853870970075804,0.13547022642933873,321
-0.521119818419656,-0.6078392303838204,0.2920416717427414,322
0.4647994555623326,0.08158585916072603,0.12593408479514376,323
-0.6672025115912219,0.10519680204185655,0.7032569097259906,324
-0.24264726679979012,-0.5596227084803056,0.5109904055913829,325
-0.9274445566674537,-0.11963419107513586,-0.9214387228579606,326
-0.9214824228054966,1.195916444638442,-0.34988840425874534,327
-0.7993775744817655,0.08927829308991267,-0.08490679889218307,328
-0.4507706288592405,0.20185673651262817,-0.12553316121351757,329
-0.6697600292206174,-0.9279318449865775,0.44944315739106233,330
-0.36886433966639975,0.47652658384678703,0.8116564535047549,331
-0.3487708739687477,0.12224325319114468,0.5384893541989064,332
0.38066426096780814,-0.3941199935676014,-0.30291434827254576,333
0.2153267523170275,0.2404406018922486,0.7069864979264001,334
-0.5037619612931952,0.47800184621742026,0.27578282494359824,335
-0.9330036828299568,-0.052593518026258265,-0.7304554597892231,336
0.25128623408722534,0.03538289328326786,-0.21645053045821158,337
-0.4407867144245094,0.9974900404603144,-0.04235209536354065,338
0.6286231452197422,-0.8807680137862371,0.33510362830597673,339
0.7359967072810503,-0.4554927463937201,0.041568370045981594,340
0.5872770498082701,-0.42673807704175837,-0.7547186900568806,341
-0.5752759081132829,0.29491736509279004,-0.08995114415923475,342
0.3247342775570639,-0.3265186370235931,0.29790292203639196,343
0.23731904538981854,0.03787133082802714,0.12189183333455604,344
-0.17699550288326044,0.7058055083573267,-0.3278135378035065,345
0.8178404118693336,0.7147872966822059,-0.13915551468592255,346
0.4583460991701038,-0.11108338630831094,-0.1474334585037966,347
-0.27733278598109784,-0.40206234350799874,0.45391210266587506,348
